|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|3,296|football  |24,126             |api_sport    |1159              |      |false  |4   |7                 |14                   |3                |1                   |CECAFA U20 Championship                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,297|football  |24,127             |api_sport    |1160              |      |false  |4   |7                 |14                   |3                |1                   |Sapling Cup                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,298|football  |24,128             |api_sport    |1161              |      |false  |4   |7                 |14                   |3                |1                   |AFC U17 Asian Cup - Qualification                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,315|football  |23,526             |api_sport    |466               |      |false  |4   |7                 |14                   |3                |1                   |National 3 - Group F                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,316|football  |23,604             |api_sport    |630               |      |false  |4   |7                 |14                   |3                |1                   |Matogrossense                                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,317|football  |23,690             |api_sport    |722               |      |false  |4   |7                 |14                   |3                |1                   |Liga Premier Serie A                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,318|football  |23,756             |api_sport    |797               |      |false  |4   |7                 |14                   |3                |1                   |2. Liga Interregional - Group 2                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,319|football  |24,129             |api_sport    |1162              |      |false  |4   |7                 |14                   |3                |1                   |AGCFF Gulf Champions League                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,320|football  |24,130             |api_sport    |1163              |      |false  |4   |7                 |14                   |3                |1                   |African Nations Championship - Qualification        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,321|football  |24,131             |api_sport    |1164              |      |false  |4   |7                 |14                   |3                |1                   |CAF Women's Champions League                        |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,322|football  |24,132             |api_sport    |1165              |      |false  |4   |7                 |14                   |3                |1                   |Copa Fares Lopes                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,323|football  |24,133             |api_sport    |1166              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,324|football  |24,134             |api_sport    |1167              |      |false  |4   |7                 |14                   |3                |1                   |Recopa                                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,325|football  |24,135             |api_sport    |1147              |      |false  |4   |7                 |14                   |3                |1                   |Capixaba B                                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,326|football  |24,137             |api_sport    |1180              |      |false  |4   |7                 |14                   |3                |1                   |Copa LDF                                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,327|football  |24,138             |api_sport    |1172              |      |false  |4   |7                 |14                   |3                |1                   |Torneo Amistoso de Verano                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,328|football  |24,139             |api_sport    |1175              |      |false  |4   |7                 |14                   |3                |1                   |Women's President's Cup                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,329|football  |24,140             |api_sport    |1176              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,330|football  |24,141             |api_sport    |1177              |      |false  |4   |7                 |14                   |3                |1                   |Super Cup                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,331|football  |24,142             |api_sport    |1179              |      |false  |4   |7                 |14                   |3                |1                   |Copa do Brasil U17                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,332|football  |24,143             |api_sport    |1181              |      |false  |4   |7                 |14                   |3                |1                   |Supercopa                                           |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,333|football  |24,144             |api_sport    |1182              |      |false  |4   |7                 |14                   |3                |1                   |Northern Super League                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,334|football  |24,145             |api_sport    |1183              |      |false  |4   |7                 |14                   |3                |1                   |Brasileiro U20 B                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,335|football  |24,146             |api_sport    |1184              |      |false  |4   |7                 |14                   |3                |1                   |Copa Grão Pará                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,336|football  |24,147             |api_sport    |1185              |      |false  |4   |7                 |14                   |3                |1                   |3. liga - Play-offs                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,337|football  |24,148             |api_sport    |1186              |      |false  |4   |7                 |14                   |3                |1                   |FIFA Club World Cup - Play-In                       |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|3,338|football  |24,149             |api_sport    |1187              |      |false  |4   |7                 |14                   |3                |1                   |Copa Nicaragua                                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
