|norm_name              |id    |name                   |ext_source      |ext_team_id |matches_used|
|zemun                     |26,529|Zemun                     |api_sport       |2642          |1           |
|zenit                     |12,625|Zenit                     |api_football    |596           |60          |
|zenit                     |26,121|Zenit                     |api_sport       |596           |1           |
|zhenys                    |13,563|Zhenys                    |api_football    |16611         |29          |
|zhenys                    |26,471|Zhenys                    |api_sport       |16611         |1           |
|zhetysu                   |13,246|Zhetysu                   |api_football    |4560          |26          |
|zhetysu                   |26,883|Zhetysu                   |api_sport       |4560          |1           |
|zira                      |13,495|Zira                      |api_football    |648           |72          |
|zira                      |25,762|Zira                      |api_sport       |648           |1           |
|zlin                      |12,941|Zlin                      |api_football    |603           |65          |
|zlin                      |26,523|Zlin                      |api_sport       |603           |1           |
|zln ii                    |13,823|Zl?n II                   |api_football    |8625          |102         |
|zln ii                    |26,172|Zlín II                   |api_sport       |8625          |1           |
|znicz pruszkw             |13,404|Znicz Pruszk?w            |api_football    |6964          |102         |
|znicz pruszkw             |26,300|Znicz Pruszków            |api_sport       |6964          |1           |
|znojmo                    |13,963|Znojmo                    |api_football    |3734          |102         |
|znojmo                    |26,174|Znojmo                    |api_sport       |3734          |1           |
|zonguldak kmrspor         |14,870|Zonguldak K?m?rspor       |api_football    |3611          |74          |
